qid,vid,duration_bin,gt_duration_sec,audio_duration_sec,hard_center_hit10_2s,random25_center_hit10_2s_mean,hard_minus_random_center,cohort,p3_location_failure,query_conditioned_memory_score_status,query_conditioned_memory_score_reason,full_best_gt_center_rank,full_best_hard_center_rank,full_gt_center_density_top10,full_hard_center_density_top10,full_top1_center_sec,full_top1_width_gt_ratio,hard25_best_gt_center_rank,hard25_best_hard_center_rank,hard25_gt_center_density_top10,hard25_hard_center_density_top10,hard25_top1_center_sec,hard25_top1_width_gt_ratio,full_attn_l0_total,full_attn_l0_gt_mass,full_attn_l0_hard_peak_mass,full_attn_l0_other_mass,full_attn_l1_total,full_attn_l1_gt_mass,full_attn_l1_hard_peak_mass,full_attn_l1_other_mass,hard25_attn_l0_total,hard25_attn_l0_gt_mass,hard25_attn_l0_hard_peak_mass,hard25_attn_l0_other_mass,hard25_attn_l1_total,hard25_attn_l1_gt_mass,hard25_attn_l1_hard_peak_mass,hard25_attn_l1_other_mass
S0SQyFXbqF8_2,S0SQyFXbqF8,2-5s,2.0,96.0,1.0,0.7,0.30000000000000004,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,3,2,2,1,10.0,3.0,8,2,1,1,9.5,3.5,1.0000001192092896,0.008000330999493599,0.2611071765422821,0.7308924198150635,1.0,0.014838114380836487,0.32784026861190796,0.6573216319084167,1.0,0.34274739027023315,0.4329717755317688,0.22428086400032043,1.0,0.14771488308906555,0.5076102018356323,0.3446749150753021
SQHYl2Kp5ww_2,SQHYl2Kp5ww,2-5s,4.0,300.0,1.0,0.7,0.30000000000000004,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,247.5,14.75,6,7,2,1,111.0,33.5,1.0,0.06432623416185379,0.04485553875565529,0.890818178653717,1.0,0.13225027918815613,0.08460994064807892,0.7831397652626038,1.0,0.12115504592657089,0.06430359184741974,0.8145414590835571,1.0,0.1360289752483368,0.13405853509902954,0.729912519454956
T32kii824pA_2,T32kii824pA,2-5s,2.0,299.0,1.0,0.6,0.4,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,71.5,4.5,10,1,1,1,89.0,4.0,0.9999998807907104,0.013994636945426464,0.004933960735797882,0.9810713529586792,1.0000001192092896,4.974656621925533e-05,0.06695597618818283,0.9329942464828491,1.0,0.05292963609099388,0.006319296546280384,0.9407510757446289,1.0,8.940818361224956e-07,0.08582999557256699,0.9141690731048584
T9_ep-3BZDY_1,T9_ep-3BZDY,0-2s,1.0,299.0,1.0,0.4,0.6,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,177.5,9.0,6,11,1,0,176.0,10.0,1.0,0.0003971995902247727,0.04040294140577316,0.9591999053955078,1.0,0.011107325553894043,0.10429871827363968,0.8845939636230469,1.0,0.0049352156929671764,0.06000971421599388,0.9350550174713135,1.0,0.03900294750928879,0.1699434071779251,0.7910536527633667
T9_ep-3BZDY_2,T9_ep-3BZDY,0-2s,1.0,299.0,0.0,0.2,-0.2,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,29.0,14.0,11,11,0,0,77.0,34.0,1.0,0.0002870101307053119,0.13567377626895905,0.8640391826629639,1.0,0.0022252206690609455,0.14253884553909302,0.8552359342575073,1.0,0.002179675968363881,0.2197132706642151,0.7781070470809937,1.0,0.00706806406378746,0.1537540853023529,0.8391778469085693
Tgxst7Ft9js_1,Tgxst7Ft9js,2-5s,4.0,225.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,3,0,2.0,1.0,1,9,4,1,2.0,1.0,1.0,0.3439524173736572,0.10925768315792084,0.5467898845672607,0.9999999403953552,0.522556722164154,0.14270246028900146,0.33474087715148926,0.9999999403953552,0.4467659592628479,0.16275806725025177,0.39047592878341675,1.0000001192092896,0.6366496682167053,0.21096639335155487,0.1523839682340622
TtRtURWVYBE_2,TtRtURWVYBE,2-5s,3.0,67.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,6,9,1,37.5,1.0,1,11,4,0,21.5,2.3333333333333335,1.0,0.16407664120197296,0.43683862686157227,0.3990846872329712,0.9999999403953552,0.1479443460702896,0.09026793390512466,0.7617877125740051,1.0,0.2572835087776184,0.4860680103302002,0.2566484808921814,1.0,0.3638739287853241,0.09793179482221603,0.5381942391395569
U3CAjsm1sec_1,U3CAjsm1sec,2-5s,4.0,89.0,0.0,0.1,-0.1,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,3.5,0.75,11,1,0,1,5.5,2.25,1.0,0.0021944858599454165,0.2324894666671753,0.7653160095214844,1.0,0.008478292264044285,0.42916518449783325,0.5623565316200256,1.0,0.42657235264778137,0.29930123686790466,0.27412641048431396,1.0,0.2364153265953064,0.5082573890686035,0.2553273141384125
U5ij0M7T-hk_1,U5ij0M7T-hk,2-5s,3.0,223.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,1,0,148.0,2.0,1,11,2,0,149.5,2.3333333333333335,1.0,0.1261802762746811,0.0023823161609470844,0.8714374303817749,1.0,0.18505793809890747,0.004459502641111612,0.8104825019836426,0.9999999403953552,0.2813130021095276,0.004831763915717602,0.7138551473617554,1.0,0.23288099467754364,0.008370473980903625,0.7587485313415527
U90e2P9jy30_1,U90e2P9jy30,2-5s,2.0,300.0,0.0,0.9,-0.9,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,7,1,1,1,130.5,5.5,11,11,0,0,270.0,7.0,1.0,0.016529591754078865,0.0951269343495369,0.8883435130119324,1.0,0.032323651015758514,0.4118322730064392,0.5558440685272217,1.0,0.09687300026416779,0.1457500159740448,0.7573769092559814,1.0,0.0781889408826828,0.5719716548919678,0.349839448928833
U90e2P9jy30_2,U90e2P9jy30,2-5s,3.0,300.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,3,0,1,270.5,5.0,6,11,1,0,268.0,2.0,1.0,0.010661774314939976,0.01835697703063488,0.970981240272522,1.0,0.006990050431340933,0.004564995877444744,0.9884449243545532,1.0,0.037062160670757294,0.16585469245910645,0.7970831394195557,1.0,0.018075700849294662,0.0786081850528717,0.9033161401748657
UAmDLPjNyMg_1,UAmDLPjNyMg,2-5s,2.0,137.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,5,2,1,62.0,3.0,10,6,1,1,66.0,3.0,1.0,0.027275312691926956,0.02641412802040577,0.9463105201721191,1.0,0.09060342609882355,0.0565863773226738,0.8528101444244385,1.0,0.131039559841156,0.04180261865258217,0.8271578550338745,1.0,0.11723458766937256,0.055662307888269424,0.8271030783653259
UE3XnVFodMI_1,UE3XnVFodMI,2-5s,4.0,249.0,0.0,0.2,-0.2,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,6,0,1,3.0,1.5,11,5,0,1,148.5,5.75,1.0,0.05899979919195175,0.1776985079050064,0.7633017301559448,1.0,0.001651498838327825,0.6136893630027771,0.3846591114997864,0.9999999403953552,0.07213616371154785,0.3425915837287903,0.5852722525596619,1.0,0.04493037611246109,0.5631816983222961,0.391887903213501
UQtBt6CQpwg_1,UQtBt6CQpwg,2-5s,2.0,59.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,3,0,28.5,1.5,2,11,3,0,22.5,1.5,1.0,0.2286882996559143,0.011958022601902485,0.7593536972999573,1.0,0.275221049785614,0.01252281479537487,0.7122561931610107,1.0,0.3586057126522064,0.28174006938934326,0.3596542477607727,1.0,0.6254558563232422,0.20794498920440674,0.16659915447235107
UXGzbBGbqAA_2,UXGzbBGbqAA,2-5s,3.0,113.0,1.0,0.9,0.09999999999999998,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,1,3,1,78.5,2.3333333333333335,4,1,1,2,81.0,1.3333333333333333,0.9999999403953552,0.09333732724189758,0.11435608565807343,0.7923066020011902,1.0,0.02465973049402237,0.3251919746398926,0.6501482725143433,1.0,0.10727542638778687,0.14726890623569489,0.7454556226730347,1.0,0.010956643149256706,0.4457080364227295,0.5433353185653687
V4PLSw_WzVw_1,V4PLSw_WzVw,2-5s,4.0,82.0,0.0,0.5,-0.5,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,1,0,79.0,0.5,11,11,0,0,43.0,0.0,1.0,0.10532067716121674,0.28689756989479065,0.607781708240509,1.0,0.18502992391586304,0.1899675577878952,0.6250025629997253,0.9999999403953552,0.15122509002685547,0.4116278290748596,0.4371471107006073,0.9999999403953552,1.0487291035587987e-09,0.37493181228637695,0.625068187713623
V4PLSw_WzVw_2,V4PLSw_WzVw,2-5s,2.0,82.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,7,1,1,1,15.5,1.5,10,1,1,1,16.0,2.0,1.0,0.041802264750003815,0.0550728403031826,0.9031249284744263,1.0,0.032401084899902344,0.25165078043937683,0.7159481048583984,1.0,0.3266410827636719,0.11899848282337189,0.5543603897094727,1.0,0.10892549902200699,0.40109264850616455,0.48998191952705383
V8A0VRGdgwM_1,V8A0VRGdgwM,2-5s,4.0,77.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,3,10,1,57.5,1.25,2,8,5,1,23.5,1.25,0.9999999403953552,0.39130356907844543,0.25835466384887695,0.3503417372703552,1.0,0.4481690227985382,0.11430701613426208,0.4375239610671997,1.0,0.4976435601711273,0.2714998126029968,0.23085664212703705,1.0,0.6608636379241943,0.1393752098083496,0.19976118206977844
V8A0VRGdgwM_2,V8A0VRGdgwM,2-5s,2.0,77.0,0.0,0.6,-0.6,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,6,0,1,41.0,2.0,11,5,0,1,61.5,4.5,1.0,0.014305208809673786,0.005514006596058607,0.9801807403564453,1.0,0.0016176417702808976,0.009488096460700035,0.9888942837715149,1.0000001192092896,0.05351649597287178,0.01372064370661974,0.9327629804611206,1.0,0.010686095803976059,0.08359020948410034,0.9057236909866333
VE6Ku0-ucUM_1,VE6Ku0-ucUM,2-5s,2.0,66.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,5,0,1.0,1.0,1,11,5,0,1.0,1.0,0.9999999403953552,0.2371405065059662,0.12644897401332855,0.6364105343818665,1.0,0.4776786267757416,0.1566561460494995,0.3656652569770813,1.0,0.24042007327079773,0.22849971055984497,0.5310801863670349,0.9999999403953552,0.4778641164302826,0.20052994787693024,0.32160595059394836
VE6Ku0-ucUM_2,VE6Ku0-ucUM,2-5s,3.0,66.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,1,1,3,63.5,1.0,6,5,1,1,55.5,1.0,1.0,0.36507850885391235,0.17703001201152802,0.45789143443107605,0.9999999403953552,0.13025200366973877,0.34628504514694214,0.5234629511833191,1.0,0.3832143545150757,0.3148312568664551,0.30195438861846924,1.0,0.13328610360622406,0.4927864074707031,0.373927503824234
VE6Ku0-ucUM_3,VE6Ku0-ucUM,2-5s,2.0,66.0,1.0,0.9,0.09999999999999998,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,10,4,1,1,52.0,5.0,10,1,1,1,15.0,6.0,1.0,0.008472859859466553,0.01250407937914133,0.9790230393409729,1.0,0.046617649495601654,0.00021184913930483162,0.9531705379486084,1.0,0.12767155468463898,0.03754595294594765,0.8347824811935425,1.0,0.21277086436748505,0.005970383994281292,0.781258761882782
VZLZ08k3YeA_1,VZLZ08k3YeA,2-5s,2.0,142.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,4,11,1,0,21.0,2.0,4,11,2,0,26.0,2.0,1.0000001192092896,0.04720018804073334,0.12165279686450958,0.8311470150947571,1.0,0.013525479473173618,0.257575124502182,0.728899359703064,0.9999999403953552,0.373775839805603,0.16544771194458008,0.4607764482498169,1.0,0.0856638103723526,0.21613328158855438,0.6982029676437378
VZLZ08k3YeA_3,VZLZ08k3YeA,0-2s,1.0,142.0,0.0,0.5,-0.5,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,1.5,3.0,11,1,0,1,2.0,4.0,1.0,0.051962610334157944,0.24173444509506226,0.7063030004501343,0.9999999403953552,2.542998345234082e-07,0.5819317102432251,0.418067991733551,1.0,0.18476681411266327,0.2506445646286011,0.5645886063575745,1.0,3.971268597524613e-06,0.6089049577713013,0.39109107851982117
VZLZ08k3YeA_4,VZLZ08k3YeA,2-5s,4.0,142.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,7,11,2,0,18.0,1.5,8,11,1,0,94.5,2.75,1.0,0.05466403812170029,0.0322740264236927,0.9130619764328003,1.0,0.028865959495306015,0.16379079222679138,0.8073432445526123,1.0,0.4831050634384155,0.0922464057803154,0.42464858293533325,1.0,0.12435385584831238,0.21798856556415558,0.6576575040817261
VjSEIRnLAh8_2,VjSEIRnLAh8,2-5s,2.0,300.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,15.5,7.5,11,11,0,0,14.5,6.5,1.0,0.0034621579106897116,0.32284626364707947,0.6736916303634644,1.0,0.004546107724308968,0.6237984299659729,0.37165552377700806,1.0,0.3124866485595703,0.36171743273735046,0.3257959187030792,1.0,0.16242122650146484,0.6261001825332642,0.21147862076759338
VjSEIRnLAh8_4,VjSEIRnLAh8,2-5s,2.0,300.0,0.0,0.2,-0.2,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,18.5,13.5,11,11,0,0,18.0,11.0,0.9999999403953552,0.009191451594233513,0.32934433221817017,0.6614642143249512,1.0,0.0026830644346773624,0.6308931708335876,0.36642366647720337,1.0,0.5754513740539551,0.349500834941864,0.07504774630069733,1.0,0.20252972841262817,0.6348201632499695,0.1626501977443695
WCYfCfW9NA0_4,WCYfCfW9NA0,2-5s,3.0,281.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,4,11,1,0,146.0,4.0,11,11,0,0,110.0,4.666666666666667,0.9999999403953552,0.016258126124739647,0.023104704916477203,0.960637092590332,1.0,0.000688359490595758,0.0060100252740085125,0.9933016300201416,1.0,0.027079371735453606,0.051961977034807205,0.9209586381912231,1.0,0.003142685629427433,0.027932533994317055,0.9689247608184814
WUpeplQr3A4_1,WUpeplQr3A4,2-5s,2.0,300.0,0.0,0.3,-0.3,harmful,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,5,1,1,1,13.5,4.5,11,1,0,1,13.5,4.5,0.9999999403953552,0.01225686352699995,0.24266202747821808,0.7450811266899109,0.9999999403953552,0.012969599105417728,0.26163846254348755,0.7253918647766113,0.9999999403953552,0.04728484898805618,0.29715076088905334,0.6555643677711487,1.0,0.07989963889122009,0.2995193600654602,0.6205810308456421
WUyeFOyKIg0_1,WUyeFOyKIg0,2-5s,2.0,299.0,0.0,0.3,-0.3,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,8,0,1,229.0,4.0,11,11,0,0,234.5,4.5,1.0,0.01039393525570631,0.03713756054639816,0.9524685144424438,1.0,0.009392401203513145,1.6413096091127954e-06,0.9906059503555298,1.0,0.01786835864186287,0.05178307741880417,0.9303485751152039,1.0,0.0024750600568950176,1.43644160743861e-06,0.9975235462188721
WUyeFOyKIg0_2,WUyeFOyKIg0,2-5s,3.0,299.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,10,11,1,0,229.0,3.3333333333333335,9,11,1,0,236.0,3.3333333333333335,1.0,0.032225701957941055,0.0018738990183919668,0.9659004211425781,1.0,0.040359318256378174,0.0035630573984235525,0.9560776352882385,1.0,0.06860959529876709,0.007218499667942524,0.9241719245910645,1.0,0.02421225607395172,0.013873249292373657,0.9619144201278687
Wq4OD3olO2w_1,Wq4OD3olO2w,2-5s,2.0,299.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,1,0,89.0,3.0,2,11,1,0,238.5,3.5,1.0,0.04630912095308304,0.00487907137721777,0.9488117694854736,1.0,0.1443832814693451,0.02501455508172512,0.8306021690368652,1.0,0.0795750617980957,0.01674353890120983,0.9036813974380493,1.0,0.2025916874408722,0.031319744884967804,0.766088604927063
WqXFAY4k79s_1,WqXFAY4k79s,2-5s,3.0,300.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,5,11,2,0,22.5,4.333333333333333,3,11,2,0,20.0,4.0,1.0,0.05812909081578255,0.04303959384560585,0.8988313674926758,1.0,0.09938063472509384,0.0687142014503479,0.8319051861763,1.0,0.30332648754119873,0.047268494963645935,0.6494050025939941,1.0,0.30927807092666626,0.11814673990011215,0.5725751519203186
XZTt1xdK8uQ_1,XZTt1xdK8uQ,0-2s,1.0,140.0,1.0,0.0,1.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,2,0,1,115.0,8.0,8,2,1,1,115.5,13.0,1.0,0.0011772762518376112,0.03528837114572525,0.9635343551635742,1.0,0.00041715058614499867,0.06370632350444794,0.9358765482902527,1.0,0.008213591761887074,0.1173984557390213,0.8743879199028015,0.9999999403953552,0.002032877877354622,0.16555310785770416,0.8324140310287476
YflmW68gL4E_2,YflmW68gL4E,2-5s,2.0,285.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,11,4,0,168.5,3.5,2,11,4,0,217.0,5.0,1.0,0.046293940395116806,0.1850910186767578,0.7686150670051575,1.0,0.08710499852895737,0.014494889415800571,0.8984001278877258,0.9999999403953552,0.08977223187685013,0.23839986324310303,0.6718278527259827,1.0,0.10826567560434341,0.039553090929985046,0.8521811962127686
Z1Cyj4N05lk_3,Z1Cyj4N05lk,2-5s,2.0,299.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,246.0,8.0,11,11,0,0,243.0,7.0,1.0,0.0025829318910837173,0.0011424146359786391,0.9962746500968933,1.0,0.0024438234977424145,0.0002751885331235826,0.997281014919281,0.9999999403953552,0.0076865279115736485,0.0042777517810463905,0.9880356788635254,1.0,0.006573237478733063,0.004168431740254164,0.9892582893371582
Z3wDry8nnJs_1,Z3wDry8nnJs,2-5s,3.0,90.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,4,2,4,1,9.5,1.6666666666666667,7,3,1,1,7.0,2.6666666666666665,1.0,0.01962793804705143,0.1334497183561325,0.8469223976135254,0.9999998807907104,0.046751901507377625,0.26517653465270996,0.6880715489387512,1.0,0.5582691431045532,0.2574686110019684,0.18426227569580078,0.9999999403953552,0.2589243948459625,0.31652694940567017,0.4245486855506897
Z3wDry8nnJs_3,Z3wDry8nnJs,2-5s,2.0,90.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,8,3,1,56.5,1.5,1,9,2,1,56.0,2.0,1.0,0.036018818616867065,0.0006620334461331367,0.9633191227912903,0.9999999403953552,0.21720100939273834,0.03362071514129639,0.7491782903671265,1.0,0.168197900056839,0.018593480810523033,0.8132086396217346,1.0,0.39688900113105774,0.018230050802230835,0.5848810076713562
ZBtgrP4vU_w_2,ZBtgrP4vU_w,2-5s,2.0,300.0,0.0,0.1,-0.1,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,3.0,3.0,11,11,0,0,110.0,7.0,1.0,0.11048577725887299,0.0014735291479155421,0.8880406618118286,1.0,0.07392001152038574,0.03919313848018646,0.8868868350982666,1.0,0.16142982244491577,0.004739941097795963,0.8338302373886108,0.9999999403953552,0.11744602024555206,0.09946580976247787,0.7830880880355835
ZTYAQBnU4GM_1,ZTYAQBnU4GM,2-5s,2.0,114.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,2,1,3,1,18.0,3.0,1,2,1,1,42.5,2.5,1.0,0.011439432390034199,0.16216729581356049,0.8263932466506958,0.9999999403953552,0.027041658759117126,0.47614505887031555,0.49681326746940613,1.0,0.09676185250282288,0.29167985916137695,0.6115582585334778,1.0,0.061454638838768005,0.5751694440841675,0.36337584257125854
ZUmZgPL0ges_3,ZUmZgPL0ges,2-5s,2.0,168.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,3,0,138.0,3.0,1,11,3,0,157.0,0.0,1.0,0.07299210876226425,0.10376808047294617,0.8232398629188538,0.9999998807907104,0.08205311745405197,0.15685153007507324,0.7610952854156494,1.0,0.08132661879062653,0.12043798714876175,0.7982354164123535,1.0,0.0070487079210579395,0.09514449536800385,0.8978068232536316
Z_smJ66Tb3c_1,Z_smJ66Tb3c,2-5s,4.0,201.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,11,4,0,13.5,1.25,1,11,3,0,15.0,1.5,1.0,0.1480318009853363,0.11323349922895432,0.7387347221374512,1.0,0.20908010005950928,0.32631707191467285,0.46460282802581787,1.0,0.21348264813423157,0.1856783777475357,0.6008388996124268,1.0,0.28877171874046326,0.30459320545196533,0.406635046005249
Z_smJ66Tb3c_3,Z_smJ66Tb3c,0-2s,1.0,201.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,12.5,9.0,7,1,1,1,12.5,11.0,1.0,0.0003796710807364434,0.34572821855545044,0.6538920998573303,1.0,0.005733796861022711,0.6251288652420044,0.36913731694221497,1.0,0.2429872751235962,0.6275671124458313,0.1294456422328949,1.0,0.16679486632347107,0.7004678845405579,0.13273726403713226
Zsf2YvJfCKw_1,Zsf2YvJfCKw,2-5s,2.0,135.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,8,2,1,1,101.5,2.5,4,1,3,1,20.5,1.5,1.0,0.06798706203699112,0.031273894011974335,0.9007390141487122,1.0,0.08795765787363052,0.015518471598625183,0.8965238332748413,1.0,0.18417488038539886,0.044523466378450394,0.7713016271591187,1.0,0.07988417893648148,0.042738158255815506,0.8773776292800903
_AcJVyToQUQ_1,_AcJVyToQUQ,2-5s,2.0,115.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,1,5,1,6.0,3.0,1,1,3,1,6.0,3.0,1.0,0.19504964351654053,0.1608353704214096,0.6441149711608887,1.0,0.2726934850215912,0.26337581872940063,0.4639306664466858,1.0,0.7124580144882202,0.16954241693019867,0.11799968034029007,1.0,0.4635412395000458,0.2865382432937622,0.24992048740386963
_BSmz3SEW1w_1,_BSmz3SEW1w,2-5s,2.0,133.0,1.0,0.8,0.19999999999999996,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,2,0,1,114.5,2.5,8,3,1,1,113.0,2.0,1.0,0.009232070297002792,0.005881074815988541,0.984886884689331,1.0,0.0148013262078166,0.00779067724943161,0.9774079322814941,1.0,0.05656808614730835,0.017796427011489868,0.9256354570388794,1.0,0.04340053349733353,0.002921794541180134,0.953677773475647
_BSmz3SEW1w_2,_BSmz3SEW1w,2-5s,3.0,133.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,10,3,1,1,36.0,3.3333333333333335,10,4,1,1,38.5,3.6666666666666665,0.9999999403953552,0.05516132712364197,0.1268201768398285,0.8180184960365295,1.0,0.028936516493558884,0.18009722232818604,0.790966272354126,0.9999999403953552,0.5351231098175049,0.19858494400978088,0.26629194617271423,1.0,0.26063239574432373,0.23064227402210236,0.5087253451347351
_C2HinL8VlM_1,_C2HinL8VlM,2-5s,4.0,73.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,1,4,6,1,38.5,0.75,1,11,5,0,38.0,1.0,1.0,0.27892735600471497,0.01607244648039341,0.7050001621246338,0.9999999403953552,0.45359206199645996,0.053830038756132126,0.4925778806209564,1.0,0.5412987470626831,0.04827117919921875,0.41043007373809814,1.0,0.5742003917694092,0.07443685084581375,0.35136276483535767
_YS5uKWoB6g_2,_YS5uKWoB6g,0-2s,1.0,237.0,0.0,0.6,-0.6,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,10.5,17.0,11,11,0,0,72.5,77.0,1.0000001192092896,0.0026535813231021166,0.20478470623493195,0.7925617694854736,1.0,0.005845300853252411,0.48811104893684387,0.5060436725616455,1.0,0.018023908138275146,0.2566077411174774,0.7253683805465698,0.9999999403953552,0.013341575860977173,0.3204456865787506,0.6662127375602722
_YS5uKWoB6g_5,_YS5uKWoB6g,0-2s,1.0,237.0,0.0,0.0,0.0,control,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,8.0,12.0,11,11,0,0,63.0,28.0,0.9999999403953552,5.1541042921599e-05,0.3548126816749573,0.645135760307312,1.0,0.0005585001781582832,0.6252342462539673,0.3742072582244873,1.0,0.0018475480610504746,0.3639741539955139,0.6341782808303833,1.0,0.0038182097487151623,0.6421507596969604,0.3540310263633728
_ezm-TpKj1w_1,_ezm-TpKj1w,2-5s,2.0,130.0,1.0,1.0,0.0,control,0,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,8,9,1,1,4.0,4.0,8,11,1,0,4.0,4.0,1.0,0.04161561280488968,0.3629772961139679,0.5954070687294006,1.0,0.0016627690056338906,0.6312097311019897,0.36712753772735596,1.0,0.17679452896118164,0.3904447853565216,0.43276068568229675,1.0,0.05710314214229584,0.7103980779647827,0.23249882459640503
_oKXrY5Ff0g_3,_oKXrY5Ff0g,2-5s,2.0,82.0,0.0,0.7,-0.7,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,1,0,1,5.0,2.0,11,1,0,1,5.0,2.0,1.0,0.03681197762489319,0.15776237845420837,0.8054256439208984,1.0,0.0014524622820317745,0.1055179312825203,0.8930295705795288,0.9999999403953552,0.19046896696090698,0.22428613901138306,0.5852448344230652,0.9999999403953552,0.016312142834067345,0.18394213914871216,0.7997456789016724
aMhu5eMQAsI_3,aMhu5eMQAsI,2-5s,3.0,170.0,0.0,0.9,-0.9,harmful,1,BLOCKED,No official common QD query-memory score; stored 768-D audio/text features are not compared.,11,11,0,0,23.5,3.0,3,11,1,0,97.0,2.6666666666666665,1.0,0.03174102306365967,0.12528331577777863,0.8429756760597229,1.0,0.011227170936763287,0.2956024408340454,0.6931703686714172,0.9999998807907104,0.1592593938112259,0.19777733087539673,0.6429632902145386,1.0,0.015025582164525986,0.3563601076602936,0.6286143064498901
